Sender,Message,Timestamp,Amount,Amount_Category
Sender_180,Doctor's appointment confirmed for 3 PM.,2025-01-20 03:37:52,,
Sender_824,Use code WELCOME10 for ₹100 off.,2025-01-31 08:37:52,,
Sender_476,Seasonal sale is live! Don't miss out.,2025-01-06 10:37:52,,
Sender_812,"You've won $1,000,000! Claim now by clicking here.",2025-01-15 18:37:52,,
Sender_365,Water bill payment successful. Amount: ₹500.,2025-01-09 23:37:52,,
Sender_238,Doctor's appointment confirmed for 3 PM.,2025-01-07 00:37:52,,
Sender_887,Company update: Q2 performance report available.,2025-01-05 22:37:52,,
Sender_136,Your monthly EMI of ₹54159 has been deducted.,2025-01-22 05:37:52,54159.0,Very High Value
Sender_948,HR update: Your interview is scheduled for Monday.,2025-01-20 12:37:52,,
Sender_295,Pharmacy alert: New medicines available.,2025-01-05 12:37:52,,
Sender_456,Work update: Project deadline extended by a week.,2025-01-19 01:37:52,,
Sender_782,Game night at my place? Let me know!,2025-01-04 13:37:52,,
Sender_928,Reminder: Team meeting at 10 AM tomorrow.,2025-01-30 03:37:52,,
Sender_698,Doctor's appointment confirmed for 3 PM.,2025-01-22 07:37:52,,
Sender_749,Prescription refill reminder: Check your stock.,2025-01-08 16:37:52,,
Sender_992,Pharmacy alert: New medicines available.,2025-01-28 04:37:52,,
Sender_509,Big clearance sale! Up to 50% off.,2025-01-18 13:37:52,,
Sender_596,"Mom: Dinner is ready, come home soon.",2025-01-28 14:37:52,,
Sender_479,Important: Property tax deadline extended.,2025-01-06 18:37:52,,
Sender_343,Hurry! Get 25% off on your first order.,2025-01-24 22:37:52,,
Sender_170,Water bill payment successful. Amount: ₹500.,2025-01-06 07:37:52,,
Sender_818,Flash sale! Discounts up to 70%.,2025-01-18 18:37:52,,
Sender_366,Your reservation has been modified. Check details.,2025-01-29 05:37:52,,
Sender_102,Important: Property tax deadline extended.,2025-01-11 09:37:52,,
Sender_910,Your blood test results are available online.,2025-01-06 14:37:52,,
Sender_234,Suspicious login detected. Reset your password now.,2025-01-08 22:37:52,,
Sender_651,"Mom: Dinner is ready, come home soon.",2025-01-29 06:37:52,,
Sender_945,Your flight has been rescheduled. Check details.,2025-01-23 00:37:52,,
Sender_692,Festive offer: Flat 30% discount on all items.,2025-01-06 16:37:52,,
Sender_710,MRI report uploaded. Check your email.,2025-02-01 15:37:52,,
Sender_946,Let's discuss the new client proposal over lunch.,2025-01-08 16:37:52,,
Sender_350,Congratulations! Your job application is shortlisted.,2025-01-17 19:37:52,,
Sender_909,Use code WELCOME10 for ₹100 off.,2025-01-26 00:37:52,,
Sender_886,Your flight has been rescheduled. Check details.,2025-01-25 12:37:52,,
Sender_198,New business proposal received.,2025-01-31 11:37:52,,
Sender_577,Your blood test results are available online.,2025-01-23 16:37:52,,
Sender_608,₹31312 withdrawn from ATM.,2025-01-30 18:37:52,31312.0,High Value
Sender_646,"You've won $1,000,000! Claim now by clicking here.",2025-01-27 09:37:52,,
Sender_435,"Special offer: Buy 2, Get 1 Free.",2025-02-02 03:37:52,,
Sender_871,₹36578 debited from your account.,2025-01-03 03:37:52,36578.0,High Value
Sender_957,Hotel booking confirmed at Taj Mumbai.,2025-01-06 18:37:52,,
Sender_956,Sister: Can you pick me up from college today?,2025-01-15 22:37:52,,
Sender_730,Check-in reminder: Hotel stay starts tomorrow.,2025-01-03 16:37:52,,
Sender_182,MRI report uploaded. Check your email.,2025-01-22 08:37:52,,
Sender_351,Hey buddy! Let's catch up this weekend.,2025-01-17 06:37:52,,
Sender_956,New update from your tax department.,2025-01-23 02:37:52,,
Sender_848,Flash sale! Discounts up to 70%.,2025-01-15 19:37:52,,
Sender_155,Big clearance sale! Up to 50% off.,2025-01-07 18:37:52,,
Sender_180,Water bill payment successful. Amount: ₹500.,2025-01-27 07:37:52,,
Sender_399,"You've won $1,000,000! Claim now by clicking here.",2025-01-06 22:37:52,,
Sender_502,Your medicine order is ready for delivery.,2025-01-03 14:37:52,,
Sender_661,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-28 00:37:52,,
Sender_744,HR update: Your interview is scheduled for Monday.,2025-01-23 22:37:52,,
Sender_962,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-29 15:37:52,,
Sender_953,Exclusive promo code: SAVE50 for your next purchase.,2025-01-19 16:37:52,,
Sender_322,New business proposal received.,2025-01-13 13:37:52,,
Sender_525,Your train ticket to Delhi is confirmed.,2025-01-14 03:37:52,,
Sender_411,Let's discuss the new client proposal over lunch.,2025-01-20 02:37:52,,
Sender_147,MRI report uploaded. Check your email.,2025-01-28 21:37:52,,
Sender_663,Reminder: Your health check-up is due.,2025-01-30 07:37:52,,
Sender_327,Boarding pass issued for your flight to Dubai.,2025-01-14 03:37:52,,
Sender_991,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-29 14:37:52,,
Sender_455,EMI payment of ₹8217 is due next week.,2025-01-30 13:37:52,8217.0,Medium Value
Sender_685,Secure login OTP: 654321.,2025-01-08 05:37:52,,
Sender_308,Your train ticket to Delhi is confirmed.,2025-01-04 11:37:52,,
Sender_952,Your medicine order is ready for delivery.,2025-02-02 15:37:52,,
Sender_308,Client meeting scheduled at 2 PM.,2025-01-07 13:37:52,,
Sender_800,New job opening in your preferred industry.,2025-01-18 04:37:52,,
Sender_366,Flash sale! Discounts up to 70%.,2025-01-04 04:37:52,,
Sender_306,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-28 04:37:52,,
Sender_552,Your reservation has been modified. Check details.,2025-01-10 01:37:52,,
Sender_236,Water bill payment successful. Amount: ₹500.,2025-01-06 18:37:52,,
Sender_212,Dad: Don't forget to pay the electricity bill.,2025-01-25 07:37:52,,
Sender_292,Verification code: 112233 for account activation.,2025-01-23 18:37:52,,
Sender_981,Gas bill alert: Pay ₹750 before the due date.,2025-02-01 01:37:52,,
Sender_371,Company update: Q2 performance report available.,2025-01-26 10:37:52,,
Sender_417,Prescription refill reminder: Check your stock.,2025-01-09 09:37:52,,
Sender_493,New update from your tax department.,2025-01-07 04:37:52,,
Sender_246,Special offer! Get 50% off on all products.,2025-01-19 13:37:52,,
Sender_262,HR update: Your interview is scheduled for Monday.,2025-01-13 08:37:52,,
Sender_557,Seasonal sale is live! Don't miss out.,2025-01-13 04:37:52,,
Sender_844,Festive offer: Flat 30% discount on all items.,2025-01-09 01:37:52,,
Sender_677,Your medicine order is ready for delivery.,2025-01-07 00:37:52,,
Sender_305,Check-in reminder: Hotel stay starts tomorrow.,2025-01-31 17:37:52,,
Sender_187,Your mobile number has been selected for a lottery prize!,2025-01-08 10:37:52,,
Sender_447,Warning! Your account may be at risk. Contact support now.,2025-01-22 18:37:52,,
Sender_193,Hurry! Get 25% off on your first order.,2025-01-20 02:37:52,,
Sender_462,Your bank OTP is 123456. Do not share with anyone.,2025-02-01 20:37:52,,
Sender_461,"You've won $1,000,000! Claim now by clicking here.",2025-01-19 18:37:52,,
Sender_110,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-28 06:37:52,,
Sender_318,New job opening in your preferred industry.,2025-01-06 20:37:52,,
Sender_982,Prescription refill reminder: Check your stock.,2025-01-03 16:37:52,,
Sender_586,Claim your jackpot winnings now before the deadline!,2025-01-20 15:37:52,,
Sender_493,Hurry! Get 25% off on your first order.,2025-01-16 18:37:52,,
Sender_473,"Special offer: Buy 2, Get 1 Free.",2025-02-01 07:37:52,,
Sender_173,HR update: Your interview is scheduled for Monday.,2025-01-29 08:37:52,,
Sender_223,Loan statement is available for ₹31421.,2025-01-29 00:37:52,31421.0,High Value
Sender_162,Your monthly EMI of ₹22109 has been deducted.,2025-01-09 12:37:52,22109.0,High Value
Sender_761,Warning! Your account may be at risk. Contact support now.,2025-01-21 21:37:52,,
Sender_896,Pharmacy alert: New medicines available.,2025-01-12 22:37:52,,
Sender_892,Important: Property tax deadline extended.,2025-01-23 06:37:52,,
Sender_278,Congratulations! Your job application is shortlisted.,2025-01-05 01:37:52,,
Sender_259,Hotel booking confirmed at Taj Mumbai.,2025-02-02 09:37:52,,
Sender_607,Secure login OTP: 654321.,2025-01-06 22:37:52,,
Sender_366,Secure login OTP: 654321.,2025-01-14 18:37:52,,
Sender_704,Your UPI transaction of ₹71932 was declined.,2025-01-16 06:37:52,71932.0,Very High Value
Sender_625,Congratulations! Your job application is shortlisted.,2025-01-15 08:37:52,,
Sender_709,Boarding pass issued for your flight to Dubai.,2025-01-04 11:37:52,,
Sender_246,New job opening in your preferred industry.,2025-01-07 07:37:52,,
Sender_863,Game night at my place? Let me know!,2025-01-21 21:37:52,,
Sender_776,"Mom: Dinner is ready, come home soon.",2025-01-28 18:37:52,,
Sender_131,Credit card payment of ₹32813 due tomorrow.,2025-01-04 07:37:52,32813.0,High Value
Sender_912,Verification code: 112233 for account activation.,2025-01-13 18:37:52,,
Sender_183,Company update: Q2 performance report available.,2025-01-09 07:37:52,,
Sender_333,Use 778899 to reset your password.,2025-01-26 17:37:52,,
Sender_880,Use code WELCOME10 for ₹100 off.,2025-01-03 12:37:52,,
Sender_641,Salary of ₹99031 deposited successfully.,2025-01-07 07:37:52,99031.0,Very High Value
Sender_428,Seasonal sale is live! Don't miss out.,2025-01-18 14:37:52,,
Sender_717,Water bill payment successful. Amount: ₹500.,2025-01-24 21:37:52,,
Sender_510,Client meeting scheduled at 2 PM.,2025-01-03 19:37:52,,
Sender_519,"Mom: Dinner is ready, come home soon.",2025-01-21 22:37:52,,
Sender_730,Company update: Q2 performance report available.,2025-02-02 10:37:52,,
Sender_822,Congratulations! Your job application is shortlisted.,2025-01-08 19:37:52,,
Sender_803,Your bank OTP is 123456. Do not share with anyone.,2025-01-13 05:37:52,,
Sender_288,Reminder: Your health check-up is due.,2025-01-23 06:37:52,,
Sender_574,Verification code: 112233 for account activation.,2025-01-24 00:37:52,,
Sender_323,Secure login OTP: 654321.,2025-01-28 05:37:52,,
Sender_332,Train 12345 is delayed by 30 minutes.,2025-01-24 16:37:52,,
Sender_741,Special offer! Get 50% off on all products.,2025-01-20 22:37:52,,
Sender_570,Seasonal sale is live! Don't miss out.,2025-01-08 16:37:52,,
Sender_148,HR update: Your interview is scheduled for Monday.,2025-01-26 05:37:52,,
Sender_309,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-31 15:37:52,,
Sender_420,HR update: Your interview is scheduled for Monday.,2025-01-29 09:37:52,,
Sender_219,New update from your tax department.,2025-01-10 03:37:52,,
Sender_784,Work update: Project deadline extended by a week.,2025-02-01 22:37:52,,
Sender_595,Reminder: Team meeting at 10 AM tomorrow.,2025-01-11 19:37:52,,
Sender_327,Reminder: Team meeting at 10 AM tomorrow.,2025-01-31 10:37:52,,
Sender_700,Your reservation has been modified. Check details.,2025-01-08 23:37:52,,
Sender_796,EMI overdue! Pay ₹77319 immediately to avoid penalty.,2025-01-06 13:37:52,77319.0,Very High Value
Sender_608,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-16 11:37:52,,
Sender_937,Verification code: 112233 for account activation.,2025-01-14 01:37:52,,
Sender_584,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-08 09:37:52,,
Sender_857,EMI overdue! Pay ₹96287 immediately to avoid penalty.,2025-01-28 06:37:52,96287.0,Very High Value
Sender_389,New job opening in your preferred industry.,2025-01-06 04:37:52,,
Sender_710,Your loan application for ₹90905 has been approved.,2025-01-04 08:37:52,90905.0,Very High Value
Sender_801,Lab reports ready for pickup.,2025-01-10 01:37:52,,
Sender_505,Hurry! Get 25% off on your first order.,2025-01-15 04:37:52,,
Sender_795,Client meeting scheduled at 2 PM.,2025-02-01 20:37:52,,
Sender_500,"Congratulations! You are the lucky winner of ₹10,000 cash prize!",2025-01-13 09:37:52,,
Sender_407,"You've won $1,000,000! Claim now by clicking here.",2025-01-10 16:37:52,,
Sender_343,EMI overdue! Pay ₹81009 immediately to avoid penalty.,2025-01-28 22:37:52,81009.0,Very High Value
Sender_988,Verification code: 112233 for account activation.,2025-01-14 19:37:52,,
Sender_499,Company update: Q2 performance report available.,2025-02-02 07:37:52,,
Sender_105,Water bill payment successful. Amount: ₹500.,2025-01-14 20:37:52,,
Sender_464,Gas bill alert: Pay ₹750 before the due date.,2025-01-11 19:37:52,,
Sender_284,Received ₹51838 via UPI transfer.,2025-01-22 05:37:52,51838.0,Very High Value
Sender_816,Credit card payment of ₹44136 due tomorrow.,2025-01-24 17:37:52,44136.0,High Value
Sender_709,Flash sale! Discounts up to 70%.,2025-01-04 14:37:52,,
Sender_179,New business proposal received.,2025-01-30 22:37:52,,
Sender_439,HR update: Your interview is scheduled for Monday.,2025-02-01 23:37:52,,
Sender_744,Pharmacy alert: New medicines available.,2025-01-07 17:37:52,,
Sender_677,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-28 01:37:52,,
Sender_225,Dad: Don't forget to pay the electricity bill.,2025-01-13 04:37:52,,
Sender_641,New update from your tax department.,2025-02-02 11:37:52,,
Sender_130,₹31847 has been credited to your account.,2025-01-16 06:37:52,31847.0,High Value
Sender_495,Prescription refill reminder: Check your stock.,2025-01-29 00:37:52,,
Sender_972,Loan statement is available for ₹915.,2025-01-21 21:37:52,915.0,Low Value
Sender_274,Sister: Can you pick me up from college today?,2025-01-09 11:37:52,,
Sender_696,Your flight has been rescheduled. Check details.,2025-01-19 15:37:52,,
Sender_897,"Special offer: Buy 2, Get 1 Free.",2025-01-15 18:37:52,,
Sender_127,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-08 08:37:52,,
Sender_821,EMI payment of ₹74561 is due next week.,2025-01-06 11:37:52,74561.0,Very High Value
Sender_351,Your UPI transaction of ₹18792 was declined.,2025-01-21 23:37:52,18792.0,High Value
Sender_601,Check-in reminder: Hotel stay starts tomorrow.,2025-01-26 17:37:52,,
Sender_939,EMI overdue! Pay ₹22861 immediately to avoid penalty.,2025-01-30 18:37:52,22861.0,High Value
Sender_382,Doctor's appointment confirmed for 3 PM.,2025-01-05 16:37:52,,
Sender_509,Your login OTP for AppXYZ is 456789.,2025-01-15 15:37:52,,
Sender_461,EMI payment of ₹23843 is due next week.,2025-01-18 22:37:52,23843.0,High Value
Sender_751,₹21081 has been credited to your account.,2025-01-05 12:37:52,21081.0,High Value
Sender_675,Client meeting scheduled at 2 PM.,2025-01-31 08:37:52,,
Sender_522,Dad: Don't forget to pay the electricity bill.,2025-01-26 02:37:52,,
Sender_759,Check-in reminder: Hotel stay starts tomorrow.,2025-01-06 17:37:52,,
Sender_826,EMI overdue! Pay ₹5736 immediately to avoid penalty.,2025-01-03 05:37:52,5736.0,Medium Value
Sender_510,Client meeting scheduled at 2 PM.,2025-01-30 13:37:52,,
Sender_183,Hurry! Get 25% off on your first order.,2025-01-02 18:37:52,,
Sender_470,Dental appointment booked for 5 PM tomorrow.,2025-02-01 20:37:52,,
Sender_827,₹34533 withdrawn from ATM.,2025-01-30 11:37:52,34533.0,High Value
Sender_748,Warning! Your account may be at risk. Contact support now.,2025-01-20 16:37:52,,
Sender_897,Congratulations! Your job application is shortlisted.,2025-01-29 14:37:52,,
Sender_333,Dad: Don't forget to pay the electricity bill.,2025-01-20 09:37:52,,
Sender_432,MRI report uploaded. Check your email.,2025-01-09 20:37:52,,
Sender_259,Client meeting scheduled at 2 PM.,2025-01-24 18:37:52,,
Sender_842,Your card limit has been increased to ₹32724.,2025-01-07 23:37:52,32724.0,High Value
Sender_972,"Mom: Dinner is ready, come home soon.",2025-02-02 18:37:52,,
Sender_827,Train 12345 is delayed by 30 minutes.,2025-01-25 13:37:52,,
Sender_640,Flash sale! Discounts up to 70%.,2025-02-01 01:37:52,,
Sender_445,Let's discuss the new client proposal over lunch.,2025-01-08 01:37:52,,
Sender_693,Hey buddy! Let's catch up this weekend.,2025-01-02 19:37:52,,
Sender_423,Your train ticket to Delhi is confirmed.,2025-01-12 06:37:52,,
Sender_160,Reminder: Team meeting at 10 AM tomorrow.,2025-01-11 01:37:52,,
Sender_218,Let's discuss the new client proposal over lunch.,2025-01-26 19:37:52,,
Sender_956,Hey buddy! Let's catch up this weekend.,2025-01-25 01:37:52,,
Sender_342,"Mom: Dinner is ready, come home soon.",2025-01-10 10:37:52,,
Sender_151,Reminder: Team meeting at 10 AM tomorrow.,2025-01-28 19:37:52,,
Sender_366,Pharmacy alert: New medicines available.,2025-01-10 05:37:52,,
Sender_670,Festive offer: Flat 30% discount on all items.,2025-01-26 22:37:52,,
Sender_609,New job opening in your preferred industry.,2025-01-16 09:37:52,,
Sender_539,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-11 23:37:52,,
Sender_243,Festive offer: Flat 30% discount on all items.,2025-01-30 20:37:52,,
Sender_532,Water bill payment successful. Amount: ₹500.,2025-01-24 10:37:52,,
Sender_194,Dental appointment booked for 5 PM tomorrow.,2025-01-22 06:37:52,,
Sender_399,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-21 08:37:52,,
Sender_374,Sister: Can you pick me up from college today?,2025-02-01 11:37:52,,
Sender_737,Your flight has been rescheduled. Check details.,2025-01-07 08:37:52,,
Sender_329,Exclusive flash sale for members only!,2025-01-06 10:37:52,,
Sender_233,Sister: Can you pick me up from college today?,2025-01-24 13:37:52,,
Sender_800,Hurry! Get 25% off on your first order.,2025-01-24 22:37:52,,
